최초 EARLY일,티커,종목명,시장,최초 EARLY가,최신일,최신가,EARLY후 수익률 %,최대수익 %,최대낙폭 %,경과 거래일,EARLY 상태,현재 단계,시장상태,RS,RS 가속,MTT,최초 LEADER일,최초 SETUP일,최초 BUY일,최초 BUY가,BUY 승격
2026-08-14,005850,에스엘,KOSPI,61600.0,2026-09-07,51900.0,-15.746753246753242,0.0,-18.66883116883117,15,FRESH,INACTIVE,,,,,,,,,False
2026-08-14,004370,농심,KOSPI,437500.0,2026-09-07,415000.0,-5.142857142857138,4.9142857142857155,-5.142857142857138,15,FRESH,INACTIVE,,,,,,,2026-08-14,437500,True
2026-08-13,332570,PS일렉트로닉스,KOSDAQ,11160.0,2026-09-07,7670.0,-31.272401433691755,0.0,-35.30465949820788,16,FRESH,INACTIVE,,,,,,,,,False
2026-08-13,251970,펌텍코리아,KOSDAQ,54800.0,2026-09-07,53700.0,-2.007299270072993,15.693430656934314,-3.284671532846717,16,FRESH,LEADER,COUNTERTREND,82.90695067264575,-2.0030231786803654,False,2026-08-21,,,,False
2026-08-13,204320,HL만도,KOSPI,55500.0,2026-09-07,50200.0,-9.549549549549551,2.8828828828828756,-14.68468468468469,16,FRESH,INACTIVE,,,,,,,2026-08-14,57100,True
2026-08-13,160980,싸이맥스,KOSDAQ,34950.0,2026-09-07,23050.0,-34.04864091559371,0.0,-34.90701001430615,16,FRESH,INACTIVE,,,,,,,2026-08-13,34950,True
2026-08-13,089860,롯데렌탈,KOSPI,42500.0,2026-09-07,50300.0,18.352941176470594,20.94117647058824,0.0,16,NORMAL,LEADER,COUNTERTREND,78.9854260089686,0.510267249162851,True,2026-08-18,2026-08-25,2026-09-01,51400.0,True
2026-08-13,060980,HL홀딩스,KOSPI,40400.0,2026-09-07,40350.0,-0.12376237623762387,1.7326732673267342,-4.331683168316836,16,FRESH,INACTIVE,,,,,,,,,False
2026-08-13,012450,한화에어로스페이스,KOSPI,1185000.0,2026-09-07,1039000.0,-12.320675105485234,0.0,-13.502109704641352,16,FRESH,INACTIVE,,,,,,2026-08-19,,,False
2026-08-13,002990,금호건설,KOSPI,14370.0,2026-09-07,16110.0,12.10855949895615,18.99791231732777,-12.317327766179542,16,FRESH,LEADER,COUNTERTREND,95.152466367713,-0.6671077824550906,True,2026-08-20,,,,False
2026-08-12,278470,에이피알,KOSPI,397000.0,2026-09-07,384000.0,-3.2745591939546626,17.002518891687668,-3.400503778337527,17,FRESH,INACTIVE,,,,,2026-08-24,2026-08-12,2026-08-25,440500,True
